Jul 21 19:09:34 <kushal>	<--SESSION STARTED-->
Jul 21 19:09:37 <kushal>	Roll Call
Jul 21 19:09:43 <ecntrk>	Debmalya Sinha
Jul 21 19:09:45 <Kkhushi>	khushbu mohta
Jul 21 19:09:45 <ria>	Ria Das
Jul 21 19:09:46 <viggy_prabhu>	vignesh prabhu
Jul 21 19:10:30 <amrita>	amrita mukherjee
Jul 21 19:11:23 <kushal>	Tonight we are going to discuss about Subversion or svn
Jul 21 19:11:32 <kushal>	svn is a version control tool 
Jul 21 19:11:47 <kushal>	it means you can keep your files with version numbers 
Jul 21 19:12:01 <kushal>	so that you can change to any version any time you need 
Jul 21 19:12:32 <sunny_slls>	Sunny Sharma
Jul 21 19:12:52 <kushal>	it also helps to collaboration and development 
Jul 21 19:13:11 <debayan>	Debayan Banerjee
Jul 21 19:13:15 <kushal>	more basic details can be found 
Jul 21 19:13:39 <kushal>	http://en.wikipedia.org/wiki/Subversion_(software)
Jul 21 19:14:17 <kushal>	the book you should follow 
Jul 21 19:14:32 <kushal>	http://svnbook.red-bean.com/
Jul 21 19:14:40 <kushal>	but we will see it later 
Jul 21 19:15:24 <kushal>	basically it looks like this
Jul 21 19:15:34 <kushal>	there will be a central repository 
Jul 21 19:15:39 <kushal>	somewhere in the web 
Jul 21 19:15:48 <kushal>	we all will check code from there 
Jul 21 19:16:11 <kushal>	code/doc/art/music/ whatever
Jul 21 19:16:14 <kushal>	then
Jul 21 19:16:24 <kushal>	we will do local changes 
Jul 21 19:16:44 <kushal>	then we will send the changes to the main place 
Jul 21 19:17:28 <kushal>	we call the main place/people as upstream people as they do the actual work (if you have a svn account , that means you are also a upstream)
Jul 21 19:18:08 <kushal>	so, every one, please create a directory in your home folder, where you will do the svn work 
Jul 21 19:18:18 *	debashree_ (n=debashre@117.201.97.147) has joined #dgplug
Jul 21 19:18:24 <kushal>	I prefer to create a folder like code/svn 
Jul 21 19:18:33 <kushal>	get in side of svn folder 
Jul 21 19:18:39 <kushal>	tell me after done 
Jul 21 19:18:59 *	sunny_slls has quit ("http://www.mibbit.com ajax IRC Client")
Jul 21 19:19:16 <kushal>	see that folder name can be anything 
Jul 21 19:20:02 <kushal>	are you people done ?
Jul 21 19:20:11 *	arpita (n=arpita@117.201.96.13) has joined #dgplug
Jul 21 19:20:50 <Kkhushi>	yes
Jul 21 19:21:00 <kushal>	others ?
Jul 21 19:21:07 *	debashree has quit (Read error: 104 (Connection reset by peer))
Jul 21 19:21:19 *	ria_ (n=ria@121.245.38.209) has joined #dgplug
Jul 21 19:21:20 <arpita>	arpita kapoor
Jul 21 19:21:27 <debashree_>	kushal, sorry i got disconnected
Jul 21 19:21:41 <kushal>	debashree_, no problem 
Jul 21 19:21:42 <kushal>	:)
Jul 21 19:21:58 <ria_>	me to disconnected
Jul 21 19:22:09 *	sunny_slls (i=756334d6@gateway/web/ajax/mibbit.com/x-30ff4e9b72433ab7) has joined #dgplug
Jul 21 19:22:21 <arpita>	arpita kapoor
Jul 21 19:22:31 <arpita>	arpit
Jul 21 19:22:33 <kushal>	so moving on 
Jul 21 19:23:12 <kushal>	first thing you all should do, is checking out the current repository (which is empty for now)
Jul 21 19:23:18 <kushal>	so to do that
Jul 21 19:23:22 <kushal>	give command 
Jul 21 19:23:31 *	debashree_ is now known as debashree
Jul 21 19:23:38 <sunny_slls>	kushal,!
Jul 21 19:23:56 <kushal>	svn co http://kushal@dgplug.org/training  
Jul 21 19:24:00 <kushal>	sunny_slls, yes 
Jul 21 19:24:11 <sunny_slls>	kushal,what is a repository?
Jul 21 19:24:31 <kushal>	sunny_slls, the place where we keep everything in the web 
Jul 21 19:24:57 <kushal>	everything == the main place I talked before 
Jul 21 19:24:58 <sunny_slls>	ok
Jul 21 19:25:24 <kushal>	can anyone tell me what is the output of the above command ?
Jul 21 19:26:20 <kushal>	sunny_slls, btw, use your brain to choose a password from next time 
Jul 21 19:26:22 <ria_>	kushal, which command?
Jul 21 19:26:32 <kushal>	ria_, see above 
Jul 21 19:26:40 <kushal>	ria_, svn co http://kushal@dgplug.org/training  
Jul 21 19:26:44 <kushal>	eh
Jul 21 19:26:48 <kushal>	wait wrong command 
Jul 21 19:26:56 <kushal>	ria_, svn co http://dgplug.org/training  
Jul 21 19:27:03 <kushal>	remove that kushal@ part 
Jul 21 19:27:12 <ria_>	kushal, it will download everything
Jul 21 19:27:27 <ria_>	from the site
Jul 21 19:27:31 <sunny_slls>	kushal,unluckily i could not send you a mail as it giving an error
Jul 21 19:27:41 <kushal>	ria_, I never asked what it will do, I asked what it did 
Jul 21 19:27:47 <kushal>	sunny_slls, ok 
Jul 21 19:28:05 <ria_>	kushal, sorry i was disconnected and was lost in the discussion
Jul 21 19:28:10 <kushal>	ria_, ok
Jul 21 19:28:22 *	mavu (n=satya@59.178.172.38) has joined #dgplug
Jul 21 19:28:31 *	ria has quit (Nick collision from services.)
Jul 21 19:28:37 *	ria_ is now known as ria
Jul 21 19:29:18 <Kkhushi>	kushal, it created a directory named training in svn
Jul 21 19:29:30 *	debashree_ (n=debashre@117.201.97.64) has joined #dgplug
Jul 21 19:29:41 <kushal>	Kkhushi, yes, and inside it you can see the files/folders already created 
Jul 21 19:29:50 <kushal>	there are three folders
Jul 21 19:29:55 <viggy_prabhu>	kushal: it created 3 empty folders
Jul 21 19:30:19 <kushal>	tags , branches, trunk 
Jul 21 19:30:30 <kushal>	for now, we will use only trunk 
Jul 21 19:30:51 <kushal>	for any project trunk is the place, where we do current development/changes 
Jul 21 19:31:11 *	munichlinux has quit (Connection timed out)
Jul 21 19:31:26 <kushal>	so for any project if people ask you to get the latest source you should get the trunk 
Jul 21 19:32:41 *	ecntrk has quit (Read error: 110 (Connection timed out))
Jul 21 19:33:42 <kushal>	any questions ?
Jul 21 19:33:46 <amrita>	!
Jul 21 19:33:49 <kushal>	amrita, yes 
Jul 21 19:33:59 *	munichlinux (n=prashant@59.92.114.82) has joined #dgplug
Jul 21 19:34:04 <amrita>	kushal, the first command that you gave
Jul 21 19:34:10 <amrita>	kushal, i had done that
Jul 21 19:34:22 <amrita>	kushal, and got the required thing
